country,date,pop_vaccinated
Germany,2022-07-25,76.08857142857143
Germany,2022-08-01,76.09714285714286
Germany,2022-08-08,76.10571428571428
Germany,2022-08-15,76.11571428571429
Germany,2022-08-22,76.12428571428572
Germany,2022-08-29,76.13
Germany,2022-09-05,76.14
Germany,2022-09-12,76.14714285714285
Germany,2022-09-19,76.15428571428572
Germany,2022-09-26,76.16428571428571
Germany,2022-10-03,76.17
Germany,2022-10-10,76.17857142857143
Germany,2022-10-17,76.18571428571428
Germany,2022-10-24,76.18999999999998
Germany,2022-10-31,76.19714285714285
Germany,2022-11-07,76.2
Germany,2022-11-14,76.20857142857142
Germany,2022-11-21,76.21
Germany,2022-11-28,76.21571428571428
Germany,2022-12-05,76.22
Germany,2022-12-12,76.22
Germany,2022-12-19,76.22428571428573
Germany,2022-12-26,76.23
Italy,2019-12-30,0.0
Italy,2020-01-06,0.0
Italy,2020-01-13,0.0
Italy,2020-01-20,0.0
Italy,2020-01-27,0.0
Italy,2020-02-03,0.0
Italy,2020-02-10,0.0
Italy,2020-02-17,0.0
Italy,2020-02-24,0.0
Italy,2020-03-02,0.0
Italy,2020-03-09,0.0
Italy,2020-03-16,0.0
Italy,2020-03-23,0.0
Italy,2020-03-30,0.0
Italy,2020-04-06,0.0
Italy,2020-04-13,0.0
Italy,2020-04-20,0.0
Italy,2020-04-27,0.0
Italy,2020-05-04,0.0
Italy,2020-05-11,0.0
Italy,2020-05-18,0.0
Italy,2020-05-25,0.0
Italy,2020-06-01,0.0
Italy,2020-06-08,0.0
Italy,2020-06-15,0.0
Italy,2020-06-22,0.0
Italy,2020-06-29,0.0
Italy,2020-07-06,0.0
Italy,2020-07-13,0.0
Italy,2020-07-20,0.0
Italy,2020-07-27,0.0
Italy,2020-08-03,0.0
Italy,2020-08-10,0.0
Italy,2020-08-17,0.0
Italy,2020-08-24,0.0
Italy,2020-08-31,0.0
Italy,2020-09-07,0.0
Italy,2020-09-14,0.0
Italy,2020-09-21,0.0
Italy,2020-09-28,0.0
Italy,2020-10-05,0.0
Italy,2020-10-12,0.0
Italy,2020-10-19,0.0
Italy,2020-10-26,0.0
Italy,2020-11-02,0.0
Italy,2020-11-09,0.0
Italy,2020-11-16,0.0
Italy,2020-11-23,0.0
Italy,2020-11-30,0.0
Italy,2020-12-07,0.0
Italy,2020-12-14,0.0
Italy,2020-12-21,0.0
Italy,2020-12-28,0.0
Italy,2021-01-04,0.0
Italy,2021-01-11,0.0014285714285714286
Italy,2021-01-18,0.07428571428571429
Italy,2021-01-25,0.7000000000000001
Italy,2021-02-01,1.657142857142857
Italy,2021-02-08,2.184285714285714
Italy,2021-02-15,2.294285714285714
Italy,2021-02-22,2.3785714285714286
Italy,2021-03-01,2.6814285714285715
Italy,2021-03-08,3.2214285714285715
Italy,2021-03-15,3.9699999999999998
Italy,2021-03-22,4.804285714285714
Italy,2021-03-29,5.654285714285714
Italy,2021-04-05,6.438571428571429
Italy,2021-04-12,7.308571428571428
Italy,2021-04-19,8.445714285714287
Italy,2021-04-26,9.927142857142856
Italy,2021-05-03,11.851428571428572
Italy,2021-05-10,13.928571428571429
Italy,2021-05-17,16.368571428571432
Italy,2021-05-24,19.235714285714288
Italy,2021-05-31,21.622857142857146
Italy,2021-06-07,23.45
Italy,2021-06-14,25.744285714285716
Italy,2021-06-21,29.048571428571428
Italy,2021-06-28,32.71
Italy,2021-07-05,37.19857142857143
Italy,2021-07-12,42.65
Italy,2021-07-19,47.92714285714286
Italy,2021-07-26,52.45428571428572
Italy,2021-08-02,55.885714285714286
Italy,2021-08-09,58.174285714285716
Italy,2021-08-16,59.425714285714285
Italy,2021-08-23,60.96142857142858
Italy,2021-08-30,62.857142857142854
Italy,2021-09-06,64.76857142857143
Italy,2021-09-13,66.58142857142857
Italy,2021-09-20,68.20857142857143
Italy,2021-09-27,69.49571428571429
Italy,2021-10-04,70.38714285714285
Italy,2021-10-11,71.26142857142857
Italy,2021-10-18,72.13285714285715
Italy,2021-10-25,72.80714285714285
Italy,2021-11-01,73.35428571428572
Italy,2021-11-08,73.87428571428572
Italy,2021-11-15,74.23285714285714
Italy,2021-11-22,74.49
Italy,2021-11-29,74.72
Italy,2021-12-06,74.94714285714285
Italy,2021-12-13,75.19428571428571
Italy,2021-12-20,75.45
Italy,2021-12-27,75.71428571428571
Italy,2022-01-03,76.0657142857143
Italy,2022-01-10,76.61714285714285
Italy,2022-01-17,77.13714285714286
Italy,2022-01-24,77.69714285714285
Italy,2022-01-31,78.39428571428572
Italy,2022-02-07,79.14
Italy,2022-02-14,79.73
Italy,2022-02-21,80.17857142857143
Italy,2022-02-28,80.49142857142856
Italy,2022-03-07,80.68285714285715
Italy,2022-03-14,80.80857142857143
Italy,2022-03-21,80.89571428571428
Italy,2022-03-28,80.96428571428571
Italy,2022-04-04,81.00571428571428
Italy,2022-04-11,81.04142857142857
Italy,2022-04-18,81.06714285714285
Italy,2022-04-25,81.08714285714287
Italy,2022-05-02,81.10428571428572
Italy,2022-05-09,81.11571428571429
Italy,2022-05-16,81.12571428571428
Italy,2022-05-23,81.13571428571429
Italy,2022-05-30,81.14
Italy,2022-06-06,81.15
Italy,2022-06-13,81.1557142857143
Italy,2022-06-20,81.16
Italy,2022-06-27,81.16714285714285
Italy,2022-07-04,81.17
Italy,2022-07-11,81.17571428571429
Italy,2022-07-18,81.17999999999999
Italy,2022-07-25,81.18571428571428
Italy,2022-08-01,81.18999999999998
Italy,2022-08-08,81.18999999999998
Italy,2022-08-15,81.19571428571429
Italy,2022-08-22,81.2
Italy,2022-08-29,81.2
Italy,2022-09-05,81.20571428571428
Italy,2022-09-12,81.21
Italy,2022-09-19,81.21
Italy,2022-09-26,81.21
Italy,2022-10-03,81.21571428571428
Italy,2022-10-10,81.22
Italy,2022-10-17,81.22
Italy,2022-10-24,81.22
Italy,2022-10-31,81.22
Italy,2022-11-07,81.22714285714287
Italy,2022-11-14,81.23
Italy,2022-11-21,81.23
Italy,2022-11-28,81.23
Italy,2022-12-05,81.23
Italy,2022-12-12,81.23
Italy,2022-12-19,81.23571428571428
Italy,2022-12-26,81.24
Mexico,2019-12-30,0.0
Mexico,2020-01-06,0.0
Mexico,2020-01-13,0.0
Mexico,2020-01-20,0.0
Mexico,2020-01-27,0.0
Mexico,2020-02-03,0.0
Mexico,2020-02-10,0.0
Mexico,2020-02-17,0.0
Mexico,2020-02-24,0.0
Mexico,2020-03-02,0.0
Mexico,2020-03-09,0.0
Mexico,2020-03-16,0.0
Mexico,2020-03-23,0.0
Mexico,2020-03-30,0.0
Mexico,2020-04-06,0.0
Mexico,2020-04-13,0.0
Mexico,2020-04-20,0.0
Mexico,2020-04-27,0.0
Mexico,2020-05-04,0.0
Mexico,2020-05-11,0.0
Mexico,2020-05-18,0.0
Mexico,2020-05-25,0.0
Mexico,2020-06-01,0.0
Mexico,2020-06-08,0.0
Mexico,2020-06-15,0.0
Mexico,2020-06-22,0.0
Mexico,2020-06-29,0.0
Mexico,2020-07-06,0.0
Mexico,2020-07-13,0.0
Mexico,2020-07-20,0.0
Mexico,2020-07-27,0.0
Mexico,2020-08-03,0.0
Mexico,2020-08-10,0.0
Mexico,2020-08-17,0.0
Mexico,2020-08-24,0.0
Mexico,2020-08-31,0.0
Mexico,2020-09-07,0.0
Mexico,2020-09-14,0.0
Mexico,2020-09-21,0.0
Mexico,2020-09-28,0.0
Mexico,2020-10-05,0.0
Mexico,2020-10-12,0.0
Mexico,2020-10-19,0.0
Mexico,2020-10-26,0.0
Mexico,2020-11-02,0.0
Mexico,2020-11-09,0.0
Mexico,2020-11-16,0.0
Mexico,2020-11-23,0.0
Mexico,2020-11-30,0.0
Mexico,2020-12-07,0.0
Mexico,2020-12-14,0.0
Mexico,2020-12-21,0.0
Mexico,2020-12-28,0.0
Mexico,2021-01-04,0.0
Mexico,2021-01-11,0.0
Mexico,2021-01-18,0.014285714285714287
Mexico,2021-01-25,0.022857142857142857
Mexico,2021-02-01,0.047142857142857146
Mexico,2021-02-08,0.06714285714285714
Mexico,2021-02-15,0.19142857142857142
Mexico,2021-02-22,0.40285714285714286
Mexico,2021-03-01,0.45999999999999996
Mexico,2021-03-08,0.47857142857142854
Mexico,2021-03-15,0.5114285714285715
Mexico,2021-03-22,0.6157142857142857
Mexico,2021-03-29,0.7671428571428571
Mexico,2021-04-05,1.2885714285714285
Mexico,2021-04-12,2.527142857142857
Mexico,2021-04-19,4.07
Mexico,2021-04-26,5.482857142857143
Mexico,2021-05-03,6.982857142857143
Mexico,2021-05-10,7.818571428571429
Mexico,2021-05-17,8.84
Mexico,2021-05-24,9.454285714285716
Mexico,2021-05-31,10.462857142857144
Mexico,2021-06-07,11.530000000000001
Mexico,2021-06-14,12.472857142857142
Mexico,2021-06-21,14.264285714285714
Mexico,2021-06-28,15.357142857142858
Mexico,2021-07-05,16.022857142857145
Mexico,2021-07-12,16.759999999999998
Mexico,2021-07-19,17.845714285714287
Mexico,2021-07-26,19.67142857142857
Mexico,2021-08-02,20.74857142857143
Mexico,2021-08-09,22.042857142857144
Mexico,2021-08-16,23.63
Mexico,2021-08-23,25.29
Mexico,2021-08-30,27.134285714285713
Mexico,2021-09-06,29.25
Mexico,2021-09-13,31.928571428571427
Mexico,2021-09-20,33.91571428571429
Mexico,2021-09-27,35.58
Mexico,2021-10-04,36.910000000000004
Mexico,2021-10-11,38.73857142857143
Mexico,2021-10-18,40.96714285714285
Mexico,2021-10-25,44.23285714285714
Mexico,2021-11-01,47.86857142857143
Mexico,2021-11-08,49.209999999999994
Mexico,2021-11-15,49.97714285714285
Mexico,2021-11-22,50.65714285714286
Mexico,2021-11-29,51.09428571428571
Mexico,2021-12-06,51.51571428571429
Mexico,2021-12-13,52.142857142857146
Mexico,2021-12-20,57.01428571428572
Mexico,2021-12-27,57.08
Mexico,2022-01-03,57.51142857142857
Mexico,2022-01-10,58.64142857142857
Mexico,2022-01-17,59.699999999999996
Mexico,2022-01-24,60.25857142857143
Mexico,2022-01-31,60.68714285714286
Mexico,2022-02-07,60.97714285714285
Mexico,2022-02-14,61.54857142857143
Mexico,2022-02-21,61.778571428571425
Mexico,2022-02-28,61.96857142857142
Mexico,2022-03-07,62.14
Mexico,2022-03-14,62.32
Mexico,2022-03-21,62.43
Mexico,2022-03-28,62.51714285714286
Mexico,2022-04-04,62.52
Mexico,2022-04-11,62.63714285714286
Mexico,2022-04-18,62.7
Mexico,2022-04-25,62.7
Mexico,2022-05-02,62.7
Mexico,2022-05-09,62.7
Mexico,2022-05-16,62.7
Mexico,2022-05-23,62.7
Mexico,2022-05-30,62.7
Mexico,2022-06-06,62.7
Mexico,2022-06-13,62.7
Mexico,2022-06-20,62.7
Mexico,2022-06-27,62.7
Mexico,2022-07-04,62.7
Mexico,2022-07-11,62.7
Mexico,2022-07-18,62.7
Mexico,2022-07-25,62.7
Mexico,2022-08-01,62.7
Mexico,2022-08-08,62.7
Mexico,2022-08-15,62.7
Mexico,2022-08-22,62.7
Mexico,2022-08-29,62.7
Mexico,2022-09-05,62.7
Mexico,2022-09-12,62.7
Mexico,2022-09-19,62.7
Mexico,2022-09-26,62.7
Mexico,2022-10-03,63.33857142857143
Mexico,2022-10-10,64.19
Mexico,2022-10-17,64.19
Mexico,2022-10-24,64.19
Mexico,2022-10-31,64.19
Mexico,2022-11-07,64.19
Mexico,2022-11-14,64.19
Mexico,2022-11-21,64.19
Mexico,2022-11-28,64.19
Mexico,2022-12-05,64.19
Mexico,2022-12-12,64.19
Mexico,2022-12-19,64.19
Mexico,2022-12-26,64.19
Panama,2019-12-30,0.0
Panama,2020-01-06,0.0
Panama,2020-01-13,0.0
Panama,2020-01-20,0.0
Panama,2020-01-27,0.0
Panama,2020-02-03,0.0
Panama,2020-02-10,0.0
Panama,2020-02-17,0.0
Panama,2020-02-24,0.0
Panama,2020-03-02,0.0
Panama,2020-03-09,0.0
Panama,2020-03-16,0.0
Panama,2020-03-23,0.0
Panama,2020-03-30,0.0
Panama,2020-04-06,0.0
Panama,2020-04-13,0.0
Panama,2020-04-20,0.0
Panama,2020-04-27,0.0
Panama,2020-05-04,0.0
Panama,2020-05-11,0.0
Panama,2020-05-18,0.0
Panama,2020-05-25,0.0
Panama,2020-06-01,0.0
Panama,2020-06-08,0.0
Panama,2020-06-15,0.0
Panama,2020-06-22,0.0
Panama,2020-06-29,0.0
Panama,2020-07-06,0.0
Panama,2020-07-13,0.0
Panama,2020-07-20,0.0
Panama,2020-07-27,0.0
Panama,2020-08-03,0.0
Panama,2020-08-10,0.0
Panama,2020-08-17,0.0
Panama,2020-08-24,0.0
Panama,2020-08-31,0.0
Panama,2020-09-07,0.0
Panama,2020-09-14,0.0
Panama,2020-09-21,0.0
Panama,2020-09-28,0.0
Panama,2020-10-05,0.0
Panama,2020-10-12,0.0
Panama,2020-10-19,0.0
Panama,2020-10-26,0.0
Panama,2020-11-02,0.0
Panama,2020-11-09,0.0
Panama,2020-11-16,0.0
Panama,2020-11-23,0.0
Panama,2020-11-30,0.0
Panama,2020-12-07,0.0
Panama,2020-12-14,0.0
Panama,2020-12-21,0.0
Panama,2020-12-28,0.0
Panama,2021-01-04,0.0
Panama,2021-01-11,0.0
Panama,2021-01-18,0.0
Panama,2021-01-25,0.0
Panama,2021-02-01,0.0
Panama,2021-02-08,0.0
Panama,2021-02-15,0.032857142857142856
Panama,2021-02-22,0.11285714285714286
Panama,2021-03-01,0.13
Panama,2021-03-08,0.13
Panama,2021-03-15,0.7242857142857143
Panama,2021-03-22,1.7585714285714287
Panama,2021-03-29,2.277142857142857
Panama,2021-04-05,2.738571428571429
Panama,2021-04-12,4.267142857142857
Panama,2021-04-19,4.882857142857143
Panama,2021-04-26,5.1000000000000005
Panama,2021-05-03,5.33
Panama,2021-05-10,6.127142857142857
Panama,2021-05-17,7.048571428571429
Panama,2021-05-24,7.677142857142856
Panama,2021-05-31,8.025714285714285
Panama,2021-06-07,8.891428571428571
Panama,2021-06-14,9.56
Panama,2021-06-21,9.851428571428572
Panama,2021-06-28,11.742857142857144
Panama,2021-07-05,12.732857142857142
Panama,2021-07-12,13.53
Panama,2021-07-19,13.794285714285715
Panama,2021-07-26,15.67
Panama,2021-08-02,17.472857142857144
Panama,2021-08-09,17.98714285714286
Panama,2021-08-16,19.389999999999997
Panama,2021-08-23,24.110000000000003
Panama,2021-08-30,33.00714285714286
Panama,2021-09-06,42.74571428571429
Panama,2021-09-13,49.36142857142857
Panama,2021-09-20,53.47571428571428
Panama,2021-09-27,55.38142857142857
Panama,2021-10-04,57.46
Panama,2021-10-11,58.79142857142857
Panama,2021-10-18,59.34571428571429
Panama,2021-10-25,60.15714285714286
Panama,2021-11-01,60.56714285714286
Panama,2021-11-08,61.01428571428572
Panama,2021-11-15,61.36714285714286
Panama,2021-11-22,61.91571428571429
Panama,2021-11-29,62.13428571428572
Panama,2021-12-06,62.56285714285714
Panama,2021-12-13,62.894285714285715
Panama,2021-12-20,63.37857142857143
Panama,2021-12-27,63.62571428571429
Panama,2022-01-03,63.75857142857143
Panama,2022-01-10,64.01714285714286
Panama,2022-01-17,64.23142857142858
Panama,2022-01-24,64.57285714285715
Panama,2022-01-31,64.86
Panama,2022-02-07,65.42571428571429
Panama,2022-02-14,65.67142857142856
Panama,2022-02-21,66.23285714285714
Panama,2022-02-28,66.36142857142858
Panama,2022-03-07,67.02285714285713
Panama,2022-03-14,67.55
Panama,2022-03-21,68.19714285714285
Panama,2022-03-28,68.73285714285714
Panama,2022-04-04,68.95
Panama,2022-04-11,69.09
Panama,2022-04-18,69.23857142857143
Panama,2022-04-25,69.50142857142858
Panama,2022-05-02,69.78142857142858
Panama,2022-05-09,69.95714285714284
Panama,2022-05-16,70.13857142857142
Panama,2022-05-23,70.25857142857141
Panama,2022-05-30,70.37142857142858
Panama,2022-06-06,70.45714285714287
Panama,2022-06-13,70.54571428571428
Panama,2022-06-20,70.61999999999999
Panama,2022-06-27,70.67
Panama,2022-07-04,70.73142857142857
Panama,2022-07-11,70.79714285714286
Panama,2022-07-18,70.86
Panama,2022-07-25,70.90714285714286
Panama,2022-08-01,71.02142857142857
Panama,2022-08-08,71.09
Panama,2022-08-15,71.12428571428572
Panama,2022-08-22,71.17
Panama,2022-08-29,71.19571428571429
Panama,2022-09-05,71.27285714285715
Panama,2022-09-12,71.35142857142857
Panama,2022-09-19,71.38
Panama,2022-09-26,71.42285714285714
Panama,2022-10-03,71.48
Panama,2022-10-10,71.51857142857143
Panama,2022-10-17,71.57
Panama,2022-10-24,71.58285714285714
Panama,2022-10-31,71.6
Panama,2022-11-07,71.62571428571428
Panama,2022-11-14,71.66428571428571
Panama,2022-11-21,71.67
Panama,2022-11-28,71.67
Panama,2022-12-05,71.67
Panama,2022-12-12,71.67
Panama,2022-12-19,71.71571428571428
Panama,2022-12-26,71.75
United States,2019-12-30,0.0
United States,2020-01-06,0.0
United States,2020-01-13,0.0
United States,2020-01-20,0.0
United States,2020-01-27,0.0
United States,2020-02-03,0.0
United States,2020-02-10,0.0
United States,2020-02-17,0.0
United States,2020-02-24,0.0
United States,2020-03-02,0.0
United States,2020-03-09,0.0
United States,2020-03-16,0.0
United States,2020-03-23,0.0
United States,2020-03-30,0.0
United States,2020-04-06,0.0
United States,2020-04-13,0.0
United States,2020-04-20,0.0
United States,2020-04-27,0.0
United States,2020-05-04,0.0
United States,2020-05-11,0.0
United States,2020-05-18,0.0
United States,2020-05-25,0.0
United States,2020-06-01,0.0
United States,2020-06-08,0.0
United States,2020-06-15,0.0
United States,2020-06-22,0.0
United States,2020-06-29,0.0
United States,2020-07-06,0.0
United States,2020-07-13,0.0
United States,2020-07-20,0.0
United States,2020-07-27,0.0
United States,2020-08-03,0.0
United States,2020-08-10,0.0
United States,2020-08-17,0.0
United States,2020-08-24,0.0
United States,2020-08-31,0.0
United States,2020-09-07,0.0
United States,2020-09-14,0.0
United States,2020-09-21,0.0
United States,2020-09-28,0.0
United States,2020-10-05,0.0
United States,2020-10-12,0.0
United States,2020-10-19,0.0
United States,2020-10-26,0.0
United States,2020-11-02,0.0
United States,2020-11-09,0.0
United States,2020-11-16,0.0
United States,2020-11-23,0.0
United States,2020-11-30,0.0
United States,2020-12-07,0.0
United States,2020-12-14,0.0
United States,2020-12-21,0.008571428571428572
United States,2020-12-28,0.014285714285714287
United States,2021-01-04,0.20428571428571426
United States,2021-01-11,0.6557142857142857
United States,2021-01-18,1.1057142857142856
United States,2021-01-25,1.9142857142857144
United States,2021-02-01,3.107142857142857
United States,2021-02-08,4.6971428571428575
United States,2021-02-15,6.322857142857143
United States,2021-02-22,8.265714285714285
United States,2021-03-01,10.299999999999999
United States,2021-03-08,12.48
United States,2021-03-15,14.664285714285715
United States,2021-03-22,16.962857142857143
United States,2021-03-29,20.037142857142857
United States,2021-04-05,23.687142857142856
United States,2021-04-12,27.382857142857144
United States,2021-04-19,30.701428571428572
United States,2021-04-26,33.96285714285714
United States,2021-05-03,37.11857142857143
United States,2021-05-10,39.82714285714286
United States,2021-05-17,42.09428571428571
United States,2021-05-24,43.778571428571425
United States,2021-05-31,45.01571428571429
United States,2021-06-07,46.58428571428571
United States,2021-06-14,47.87714285714286
United States,2021-06-21,48.73857142857143
United States,2021-06-28,49.417142857142856
United States,2021-07-05,49.957142857142856
United States,2021-07-12,50.49
United States,2021-07-19,50.98428571428571
United States,2021-07-26,51.44571428571429
United States,2021-08-02,51.93
United States,2021-08-09,52.48571428571428
United States,2021-08-16,53.17
United States,2021-08-23,53.970000000000006
United States,2021-08-30,54.798571428571435
United States,2021-09-06,55.50285714285714
United States,2021-09-13,56.269999999999996
United States,2021-09-20,56.965714285714284
United States,2021-09-27,57.55428571428571
United States,2021-10-04,58.089999999999996
United States,2021-10-11,58.548571428571435
United States,2021-10-18,58.94857142857143
United States,2021-10-25,59.332857142857144
United States,2021-11-01,59.699999999999996
United States,2021-11-08,60.034285714285716
United States,2021-11-15,60.34428571428571
United States,2021-11-22,60.635714285714286
United States,2021-11-29,61.25714285714286
United States,2021-12-06,62.01142857142857
United States,2021-12-13,62.575714285714284
United States,2021-12-20,62.96142857142858
United States,2021-12-27,63.29
United States,2022-01-03,63.642857142857146
United States,2022-01-10,64.02142857142857
United States,2022-01-17,64.33285714285714
United States,2022-01-24,64.64714285714285
United States,2022-01-31,64.96142857142857
United States,2022-02-07,65.24571428571429
United States,2022-02-14,65.48
United States,2022-02-21,65.67285714285715
United States,2022-02-28,65.82428571428571
United States,2022-03-07,65.94571428571429
United States,2022-03-14,66.05
United States,2022-03-21,66.14
United States,2022-03-28,66.23285714285714
United States,2022-04-04,66.35428571428572
United States,2022-04-11,66.46714285714286
United States,2022-04-18,66.57000000000001
United States,2022-04-25,66.66714285714286
United States,2022-05-02,66.75285714285714
United States,2022-05-09,66.84
United States,2022-05-16,66.92428571428572
United States,2022-05-23,67.01
United States,2022-05-30,67.07571428571428
United States,2022-06-06,67.14571428571428
United States,2022-06-13,67.20857142857143
United States,2022-06-20,67.26571428571428
United States,2022-06-27,67.31714285714285
United States,2022-07-04,67.36571428571429
United States,2022-07-11,67.42285714285715
United States,2022-07-18,67.49571428571429
United States,2022-07-25,67.57428571428571
United States,2022-08-01,67.64
United States,2022-08-08,67.70714285714286
United States,2022-08-15,67.76
United States,2022-08-22,67.81571428571428
United States,2022-08-29,67.86
United States,2022-09-05,67.91142857142857
United States,2022-09-12,68.00142857142858
United States,2022-09-19,68.09857142857143
United States,2022-09-26,68.2
United States,2022-10-03,68.3
United States,2022-10-10,68.40285714285714
United States,2022-10-17,68.50428571428571
United States,2022-10-24,68.60428571428572
United States,2022-10-31,68.69
United States,2022-11-07,68.77142857142857
United States,2022-11-14,68.8442857142857
United States,2022-11-21,68.90142857142857
United States,2022-11-28,68.95
United States,2022-12-05,69.00714285714285
United States,2022-12-12,69.06142857142858
United States,2022-12-19,69.10714285714286
United States,2022-12-26,69.13666666666667
Uruguay,2019-12-30,0.0
Uruguay,2020-01-06,0.0
Uruguay,2020-01-13,0.0
Uruguay,2020-01-20,0.0
Uruguay,2020-01-27,0.0
Uruguay,2020-02-03,0.0
Uruguay,2020-02-10,0.0
Uruguay,2020-02-17,0.0
Uruguay,2020-02-24,0.0
Uruguay,2020-03-02,0.0
Uruguay,2020-03-09,0.0
Uruguay,2020-03-16,0.0
Uruguay,2020-03-23,0.0
Uruguay,2020-03-30,0.0
Uruguay,2020-04-06,0.0
Uruguay,2020-04-13,0.0
Uruguay,2020-04-20,0.0
Uruguay,2020-04-27,0.0
Uruguay,2020-05-04,0.0
Uruguay,2020-05-11,0.0
Uruguay,2020-05-18,0.0
Uruguay,2020-05-25,0.0
Uruguay,2020-06-01,0.0
Uruguay,2020-06-08,0.0
Uruguay,2020-06-15,0.0
Uruguay,2020-06-22,0.0
Uruguay,2020-06-29,0.0
Uruguay,2020-07-06,0.0
Uruguay,2020-07-13,0.0
Uruguay,2020-07-20,0.0
Uruguay,2020-07-27,0.0
Uruguay,2020-08-03,0.0
Uruguay,2020-08-10,0.0
Uruguay,2020-08-17,0.0
Uruguay,2020-08-24,0.0
Uruguay,2020-08-31,0.0
Uruguay,2020-09-07,0.0
Uruguay,2020-09-14,0.0
Uruguay,2020-09-21,0.0
Uruguay,2020-09-28,0.0
Uruguay,2020-10-05,0.0
Uruguay,2020-10-12,0.0
Uruguay,2020-10-19,0.0
Uruguay,2020-10-26,0.0
Uruguay,2020-11-02,0.0
Uruguay,2020-11-09,0.0
Uruguay,2020-11-16,0.0
Uruguay,2020-11-23,0.0
Uruguay,2020-11-30,0.0
Uruguay,2020-12-07,0.0
Uruguay,2020-12-14,0.0
Uruguay,2020-12-21,0.0
Uruguay,2020-12-28,0.0
Uruguay,2021-01-04,0.0
Uruguay,2021-01-11,0.0
Uruguay,2021-01-18,0.0
Uruguay,2021-01-25,0.0
Uruguay,2021-02-01,0.0
Uruguay,2021-02-08,0.0
Uruguay,2021-02-15,0.0
Uruguay,2021-02-22,0.0
Uruguay,2021-03-01,0.0
Uruguay,2021-03-08,0.0
Uruguay,2021-03-15,0.0
Uruguay,2021-03-22,0.0
Uruguay,2021-03-29,1.5299999999999998
Uruguay,2021-04-05,4.647142857142858
Uruguay,2021-04-12,7.587142857142857
Uruguay,2021-04-19,12.767142857142858
Uruguay,2021-04-26,18.595714285714287
Uruguay,2021-05-03,22.38
Uruguay,2021-05-10,26.694285714285712
Uruguay,2021-05-17,28.548571428571428
Uruguay,2021-05-24,29.435714285714287
Uruguay,2021-05-31,31.018571428571427
Uruguay,2021-06-07,32.98857142857143
Uruguay,2021-06-14,38.74571428571429
Uruguay,2021-06-21,44.425714285714285
Uruguay,2021-06-28,49.972857142857144
Uruguay,2021-07-05,55.38428571428572
Uruguay,2021-07-12,59.06428571428571
Uruguay,2021-07-19,62.11
Uruguay,2021-07-26,64.81428571428572
Uruguay,2021-08-02,66.87142857142858
Uruguay,2021-08-09,69.72571428571429
Uruguay,2021-08-16,71.82142857142857
Uruguay,2021-08-23,73.18285714285715
Uruguay,2021-08-30,74.06142857142856
Uruguay,2021-09-06,74.57285714285715
Uruguay,2021-09-13,75.14428571428572
Uruguay,2021-09-20,75.35857142857142
Uruguay,2021-09-27,75.60285714285715
Uruguay,2021-10-04,76.23
Uruguay,2021-10-11,76.57142857142857
Uruguay,2021-10-18,76.8157142857143
Uruguay,2021-10-25,77.05571428571429
Uruguay,2021-11-01,77.21714285714286
Uruguay,2021-11-08,77.45142857142856
Uruguay,2021-11-15,77.62
Uruguay,2021-11-22,77.75428571428571
Uruguay,2021-11-29,77.89
Uruguay,2021-12-06,78.02714285714286
Uruguay,2021-12-13,78.16142857142857
Uruguay,2021-12-20,78.26142857142857
Uruguay,2021-12-27,78.31285714285714
Uruguay,2022-01-03,78.36857142857143
Uruguay,2022-01-10,78.53142857142858
Uruguay,2022-01-17,78.66571428571429
Uruguay,2022-01-24,78.75714285714285
Uruguay,2022-01-31,78.83857142857143
Uruguay,2022-02-07,79.02857142857144
Uruguay,2022-02-14,79.16428571428571
Uruguay,2022-02-21,79.69285714285715
Uruguay,2022-02-28,80.62285714285714
Uruguay,2022-03-07,81.6557142857143
Uruguay,2022-03-14,82.43571428571428
Uruguay,2022-03-21,82.97857142857143
Uruguay,2022-03-28,83.23
Uruguay,2022-04-04,83.44714285714285
Uruguay,2022-04-11,83.50857142857144
Uruguay,2022-04-18,83.59714285714287
Uruguay,2022-04-25,83.70571428571428
Uruguay,2022-05-02,83.7942857142857
Uruguay,2022-05-09,83.88
Uruguay,2022-05-16,83.96142857142857
Uruguay,2022-05-23,84.04714285714284
Uruguay,2022-05-30,84.13428571428572
Uruguay,2022-06-06,84.24142857142856
Uruguay,2022-06-13,84.31714285714285
Uruguay,2022-06-20,84.37571428571428
Uruguay,2022-06-27,84.42571428571429
Uruguay,2022-07-04,84.45857142857143
Uruguay,2022-07-11,84.47571428571429
Uruguay,2022-07-18,84.48571428571428
Uruguay,2022-07-25,84.49571428571429
Uruguay,2022-08-01,84.51428571428572
Uruguay,2022-08-08,84.53428571428572
Uruguay,2022-08-15,84.54714285714286
Uruguay,2022-08-22,84.55857142857143
Uruguay,2022-08-29,84.57285714285715
Uruguay,2022-09-05,84.58571428571429
Uruguay,2022-09-12,84.59571428571428
Uruguay,2022-09-19,84.60571428571428
Uruguay,2022-09-26,84.61571428571429
Uruguay,2022-10-03,84.62
Uruguay,2022-10-10,84.62857142857142
Uruguay,2022-10-17,84.63
Uruguay,2022-10-24,84.63428571428571
Uruguay,2022-10-31,84.64
Uruguay,2022-11-07,84.64
Uruguay,2022-11-14,84.64428571428572
Uruguay,2022-11-21,84.65
Uruguay,2022-11-28,84.65
Uruguay,2022-12-05,84.6557142857143
Uruguay,2022-12-12,84.66
